Vannlokalitet_kode	Vannlokalitet	Betegnelse	Type	Aktivitet_id	Aktivitet_navn	Oppdragsgiver	Oppdragstaker	Parameter_id	Parameter_navn	Parameter_Casnr	Medium_id	Medium_navn	LatinskNavn_id	VitenskapligNavn	Provetakmetode_id	Analysemetode_id	Tid_provetak	Tid_provetak2	Ovre_dyp	Nedre_dyp	DybdeEnhet	Filtrert_Prove	UnntasKlassifisering	Operator	Verdi	Listenavn	Enhet	Provenr	Deteksjonsgrense	Kvantifiseringsgrense	Opprinnelse	Ant_verdier	Kommentar	Arkiv	UTM33 Ost (X)	UTM33 Nord (Y)
079-58878	Gautingsdalelva							TOC										01.11.2022							1.6		mg/L									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	01.03.2021 00:00		0	0	m	Ufiltrert		=	1.63		mS/m	439-2021-03020325				1		N	21577.8	6819750.7
079-28413	Dalelva i H?yanger. utl?p		Elv	KALL	Lokal overv?king av kalka vassdrag	Fylkesmannen i Sogn og Fjordane	UKJENT	SO4	Sulfat	18785-72-3	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-4A	UKJENT	09.10.1995 00:00				m	Ufiltrert		=	1.64		mg/l					1	Fra Vanninfo. v/ ?renbrua	N	21564.9501	6819751.69
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	22.09.2021 00:00		0	0	m	Ufiltrert		=	1.65		mS/m	439-2021-09240078				1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 7888	15.11.2015 00:00				m	Ufiltrert		=	1.65		mS/m					1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 7888	14.11.2012 00:00				m	Ufiltrert		=	1.68		mS/m		0.05	0.17		1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	SO4	Sulfat	18785-72-3	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 10304-1:2009	05.04.2021 00:00		0	0	m	Ufiltrert		=	1.69		mg/l	439-2021-04070232				1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	18.10.2010 00:00				m	Ufiltrert		=	1.7		mS/m	10_5116_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	14.04.2009 00:00				m	Ufiltrert		=	1.7		mS/m	09_1882_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	27.10.2008 00:00				m	Ufiltrert		=	1.7		mS/m	08_5494_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	30.05.2011 00:00				m	Ufiltrert		=	1.7		mS/m	11_2552_  6	0.15	0.3		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	13.10.2008 00:00				m	Ufiltrert		=	1.7		mS/m	08_5220_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	08.12.2008 00:00				m	Ufiltrert		=	1.7		mS/m	08_6521_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	20.04.2009 00:00				m	Ufiltrert		=	1.7		mS/m	09_1991_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	29.03.2010 00:00				m	Ufiltrert		=	1.7		mS/m	10_1379_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	18.10.2010 00:00				m	Ufiltrert		=	1.7		mS/m	10_5116_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	16.05.2011 00:00				m	Ufiltrert		=	1.7		mS/m	11_2550_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	04.05.2009 00:00				m	Ufiltrert		=	1.7		?C	09_2227_  6				1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	08.12.2008 00:00				m	Ufiltrert		=	1.7		?C	08_6521_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	23.02.2009 00:00				m	Ufiltrert		=	1.7		?C	09_1036_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	TOC	Totalt organisk karbon (TOC)		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN 1484 IR	03.10.2021 00:00		0	0	m	Ufiltrert		=	1.7		mg/l C	439-2021-10050093				1		N	21577.8	6819750.7
079-58878	Gautingsdalelva							Ca										29.03.2022							1.7		mg/L									
079-58878	Gautingsdalelva							Ca										20.09.2022							1.7		mg/L									
079-58882	Ved Dale							Ca										04.01.2022							1.7		mg/L									
079-58882	Ved Dale							Ca										29.03.2022							1.7		mg/L									
079-58883	Ved utl?p							Ca										29.03.2022							1.7		mg/L									
079-58878	Gautingsdalelva							Natrium										01.11.2022							1.7		mg/L									
079-58881	Siplo. sideelv							Natrium										01.11.2022							1.7		mg/L									
079-58883	Ved utl?p							Natrium										06.05.2022							1.7		mg/L									
079-58878	Gautingsdalelva							TOC										20.05.2022							1.7		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 11885	21.02.2012 00:00				m	Ufiltrert		=	1.71		mg/l		0.005	0.017		1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	SO4	Sulfat	18785-72-3	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 10304-1:2009	31.10.2021 00:00		0	0	m	Ufiltrert		=	1.71		mg/l	439-2021-11020109				1		N	23022.8	6820695.9
079-58882	Ved Dale							SO4										05.08.2022							1.71		mg/L									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 7888	15.11.2015 00:00				m	Ufiltrert		=	1.72		mS/m					1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 7888	06.06.2012 00:00				m	Ufiltrert		=	1.76		mS/m		0.05	0.17		1		N	23022.8	6820695.9
079-58881	Siplo. sideelv							SO4										01.11.2022							1.78		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	SO4	Sulfat	18785-72-3	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 10304-1:2009	03.10.2021 00:00		0	0	m	Ufiltrert		=	1.79		mg/l	439-2021-10050090				1		N	23022.8	6820695.9
079-58881	Siplo. sideelv							SO4										02.08.2022							1.79		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Cl	Klorid	16887-00-6	VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	22.09.2021 00:00		0	0	m	Ufiltrert		=	1.8		mg/l	439-2021-09240078				1	Metode: EPA Metode 325.2	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Cl	Klorid	16887-00-6	VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	22.09.2021 00:00		0	0	m	Ufiltrert		=	1.8		mg/l	439-2021-09240079				1	Metode: EPA Metode 325.2	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	01.11.2010 00:00				m	Ufiltrert		=	1.8		mS/m	10_5388_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	29.09.2008 00:00				m	Ufiltrert		=	1.8		mS/m	08_4900_  6	0.15	0.3		1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	10.11.2008 00:00				m	Ufiltrert		=	1.8		mS/m	08_5795_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	11.05.2009 00:00				m	Ufiltrert		=	1.8		mS/m	09_2407_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	23.03.2009 00:00				m	Ufiltrert		=	1.8		mS/m	09_1564_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	15.11.2010 00:00				m	Ufiltrert		=	1.8		mS/m	10_5693_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	05.04.2021 00:00		0	0	m	Ufiltrert		=	1.8		mS/m	439-2021-04070232				1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	DEPO	Overv?king av avrenning fra landdeponi	Nyrstar AS	Hardanger Milj?senter AS	PB	Bly	7439-92-1	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6:2014-1	NS-EN ISO 17294-2:2016	07.03.2017 00:00		0	0	m	Ufiltrert		=	1.8		組/l					1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	14.04.2009 00:00				m	Ufiltrert		=	1.8		?C	09_1882_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	30.03.2009 00:00				m	Ufiltrert		=	1.8		?C	09_1695_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	05.04.2009 00:00				m	Ufiltrert		=	1.8		?C	09_1847_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	DEPO	Overv?king av avrenning fra landdeponi	Nyrstar AS	Hardanger Milj?senter AS	ZN	Sink	7440-66-6	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6:2014-1	NS-EN ISO 17294-2:2016	07.07.2022 00:00		0	0	m	Ufiltrert		=	1.8		組/l					1		N	23022.8	6820695.9
079-58879	Hovedelv v. kraftstasjon							Cl										05.04.2022							1.8		mg/L									
079-58878	Gautingsdalelva							Ca										01.02.2022							1.8		mg/L									
079-58878	Gautingsdalelva							Ca										23.03.2022							1.8		mg/L									
079-58879	Hovedelv v. kraftstasjon							Ca										15.02.2022							1.8		mg/L									
079-58881	Siplo. sideelv							Ca										20.04.2022							1.8		mg/L									
079-58881	Siplo. sideelv							Ca										04.10.2022							1.8		mg/L									
079-58882	Ved Dale							Ca										01.02.2022							1.8		mg/L									
079-58878	Gautingsdalelva							Natrium										06.12.2022							1.8		mg/L									
079-58881	Siplo. sideelv							TOC										04.10.2022							1.8		mg/L									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 7888	06.06.2012 00:00				m	Ufiltrert		=	1.83		mS/m		0.05	0.17		1		N	21577.8	6819750.7
079-28413	Dalelva i H?yanger. utl?p		Elv	KALL	Lokal overv?king av kalka vassdrag	Fylkesmannen i Sogn og Fjordane	UKJENT	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-4A	UKJENT	26.10.1993 00:00				m	Ufiltrert		=	1.84		mS/m					1	Fra Vanninfo. v/ H?land	N	21564.9501	6819751.69
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 7888	29.04.2015 00:00				m	Ufiltrert		=	1.84		mS/m					1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	SO4	Sulfat	18785-72-3	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 10304-1:2009	22.09.2021 00:00		0	0	m	Ufiltrert		=	1.86		mg/l	439-2021-09240078				1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Cl	Klorid	16887-00-6	VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	05.04.2021 00:00		0	0	m	Ufiltrert		=	1.9		mg/l	439-2021-04070230				1	Metode: EPA Metode 325.2	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	29.09.2008 00:00				m	Ufiltrert		=	1.9		mS/m	08_4900_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	24.11.2008 00:00				m	Ufiltrert		=	1.9		mS/m	08_6131_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	19.04.2010 00:00				m	Ufiltrert		=	1.9		mS/m	10_1696_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	26.04.2010 00:00				m	Ufiltrert		=	1.9		mS/m	10_1839_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	23.03.2009 00:00				m	Ufiltrert		=	1.9		?C	09_1564_  3				1	Ved utl?p	N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	DEPO	Overv?king av avrenning fra landdeponi	Nyrstar AS	Hardanger Milj?senter AS	ZN	Sink	7440-66-6	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6:2014-1	NS-EN ISO 17294-2:2016	12.10.2020 00:00		0	0	m	Ufiltrert		=	1.9		組/l					1		N	23022.8	6820695.9
079-58881	Siplo. sideelv							Cl										02.08.2022							1.9		mg/L									
079-58878	Gautingsdalelva							Ca										22.02.2022							1.9		mg/L									
079-58878	Gautingsdalelva							Ca										01.03.2022							1.9		mg/L									
079-58881	Siplo. sideelv							Ca										18.01.2022							1.9		mg/L									
079-58881	Siplo. sideelv							Ca										20.09.2022							1.9		mg/L									
079-58881	Siplo. sideelv							Natrium										04.10.2022							1.9		mg/L									
079-58881	Siplo. sideelv							TOC										06.05.2022							1.9		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	UKJENT	23.05.2011 00:00				m	Ufiltrert		=	1.92		mg/l					1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	23.05.2011 00:00				m	Ufiltrert		=	1.92		mg/l	11_2551_  6	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	SO4	Sulfat	18785-72-3	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 10304-1:2009	05.04.2021 00:00		0	0	m	Ufiltrert		=	1.92		mg/l	439-2021-04070230				1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 7888	05.03.2012 00:00				m	Ufiltrert		=	1.96		mS/m		0.05	0.17		1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 11885	21.02.2012 00:00				m	Ufiltrert		=	1.97		mg/l		0.005	0.017		1		N	21577.8	6819750.7
079-28413	Dalelva i H?yanger. utl?p		Elv	ANNE	Annet	Vassomr?de Ytre Sogn	VestfoldLAB AS	FARGE	Fargetall		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS 4787	29.11.2018 00:00				m	Ufiltrert		=	2		mg/l Pt	18_A470_  1	0.5	1		1	Daleelva i H?yanger. utl?	N	21564.9501	6819751.69
079-58878	Gautingsdalelva							Ca										16.03.2022							2		mg/L									
079-58878	Gautingsdalelva							Ca										05.04.2022							2		mg/L									
079-58878	Gautingsdalelva							Natrium										04.10.2022							2		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 7888	14.02.2012 00:00				m	Ufiltrert		=	2.01		mS/m		0.05	0.17		1		N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	26.04.2011 00:00				m	Ufiltrert		=	2.1		mS/m	11_1827_  6	0.15	0.3		1	H?yanger.ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 7888	05.03.2012 00:00				m	Ufiltrert		=	2.1		mS/m		0.05	0.17		1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	23.05.2011 00:00				m	Ufiltrert		=	2.1		mS/m	11_2551_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-ISO 7888	02.05.2011 00:00				m	Ufiltrert		=	2.1		mS/m	11_2054_  3	0.15	0.3		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	DEPO	Overv?king av avrenning fra landdeponi	Nyrstar AS	Hardanger Milj?senter AS	ZN	Sink	7440-66-6	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6:2014-1	NS-EN ISO 17294-2:2016	26.05.2016 00:00		0	0	m	Ufiltrert		=	2.1		組/l					1		N	21577.8	6819750.7
079-58879	Hovedelv v. kraftstasjon							Cl										08.06.2022							2.1		mg/L									
079-58880	Kraftverk K2							Cl										08.06.2022							2.1		mg/L									
079-58881	Siplo. sideelv							Cl										04.10.2022							2.1		mg/L									
079-58882	Ved Dale							Cl										08.06.2022							2.1		mg/L									
079-58883	Ved utl?p							Cl										08.06.2022							2.1		mg/L									
079-58878	Gautingsdalelva							Ca										09.03.2022							2.1		mg/L									
079-58878	Gautingsdalelva							Ca										12.04.2022							2.1		mg/L									
079-58881	Siplo. sideelv							Ca										13.09.2022							2.1		mg/L									
079-58881	Siplo. sideelv							Ca										29.11.2022							2.1		mg/L									
079-58883	Ved utl?p							TOC										14.01.2022							2.1		mg/L									
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv?king i kalkede laksevassdrag	Milj?direktoratet	NIVA	KOND	Konduktivitet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-ISO 7888	30.01.2012 00:00				m	Ufiltrert		=	2.14		mS/m		0.05	0.17		1		N	21577.8	6819750.7
079-28413	Dalelva i H?yanger. utl?p		Elv	KALL	Lokal overv?king av kalka vassdrag	Fylkesmannen i Sogn og Fjordane	UKJENT	Natrium	Natrium	7440-23-5	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-4A	UKJENT	06.04.1995 00:00				m	Ufiltrert		=	2.15		mg/l					1	Fra Vanninfo. 	N	21564.9501	6819751.69
079-28413	Dalelva i H?yanger. utl?p		Elv	KALL	Lokal overv?king av kalka vassdrag	Fylkesmannen i Sogn og Fjordane	UKJENT	SO4	Sulfat	18785-72-3	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-4A	UKJENT	06.04.1995 00:00				m	Ufiltrert		=	2.16		mg/l					1	Fra Vanninfo. 	N	21564.9501	6819751.69
