Vannlokalitet_kode	Vannlokalitet	Betegnelse	Type	Aktivitet_id	Aktivitet_navn	Oppdragsgiver	Oppdragstaker	Parameter_id	Parameter_navn	Parameter_Casnr	Medium_id	Medium_navn	LatinskNavn_id	VitenskapligNavn	Provetakmetode_id	Analysemetode_id	Tid_provetak	Tid_provetak2	Ovre_dyp	Nedre_dyp	DybdeEnhet	Filtrert_Prove	UnntasKlassifisering	Operator	Verdi	Listenavn	Enhet	Provenr	Deteksjonsgrense	Kvantifiseringsgrense	Opprinnelse	Ant_verdier	Kommentar	Arkiv	UTM33 Ost (X)	UTM33 Nord (Y)
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-09-10 00:00:00				m	Ufiltrert		=	0.28		mg/l	18_7856_  4	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	DEPO	Overv†king av avrenning fra landdeponi	Nyrstar AS	Hardanger Milj?senter AS	CU	Kobber	7440-50-8	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6:2014-1	NS-EN ISO 17294-2:2016	2017-05-09 00:00:00		0	0	m	Ufiltrert		=	0.28		æg/l					1		N	21577.8	6819750.7
079-28413	Dalelva i H?yanger. utl?p		Elv	KALL	Lokal overv†king av kalka vassdrag	Fylkesmannen i Sogn og Fjordane	UKJENT	TURB	Turbiditet		VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-4A	UKJENT	1995-10-09 00:00:00				m	Ufiltrert		=	0.28		FNU					1	Fra Vanninfo. v/ ?renbrua	N	21564.9501	6819751.69
079-58879	Hovedelv v. kraftstasjon							Ca										15.11.2022							0.28		mg/L									
079-58880	Kraftverk K2							Ca										05.08.2022							0.28		mg/L									
079-58882	Ved Dale							K										05.04.2022							0.28		mg/L									
079-58882	Ved Dale							K										08.06.2022							0.28		mg/L									
079-58883	Ved utl?p							K										05.04.2022							0.28		mg/L									
079-58883	Ved utl?p							K										06.05.2022							0.28		mg/L									
079-58881	Siplo. sideelv							Mg										04.10.2022							0.28		mg/L									
079-58882	Ved Dale							Mg										06.05.2022							0.28		mg/L									
079-58883	Ved utl?p							Mg										06.05.2022							0.28		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-02-26 00:00:00				m	Ufiltrert		=	0.29		mg/l	18_1648_  1	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2017-10-09 00:00:00				m	Ufiltrert		=	0.29		mg/l	17_7934_  4	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	ANNE	Annet	Vassomr†de Ytre Sogn	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2017-08-09 00:00:00				m	Ufiltrert		=	0.29		mg/l	17_6051_  2	0.025	0.05		1	Daleelva ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2016-08-08 00:00:00				m	Ufiltrert		=	0.29		mg/l	16_5032_  5	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	ANNE	Annet	Vassomr†de Ytre Sogn	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-08-23 00:00:00				m	Ufiltrert		=	0.29		mg/l	18_7127_  9	0.025	0.05		1	Daleelva ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2021-01-05 00:00:00		0	0	m	Ufiltrert		=	0.29		mg/l	439-2021-01060047				1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2016-08-22 00:00:00				m	Ufiltrert		=	0.29		mg/l	16_5383_  1	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	NIVA	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6A	NS-EN ISO 11885:2009	2015-10-18 00:00:00				m	Ufiltrert		=	0.29		mg/l					1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2020-08-10 00:00:00				m	Ufiltrert		=	0.29		mg/l	20_7511_  5	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2021-01-05 00:00:00		0	0	m	Ufiltrert		=	0.29		mg/l	439-2021-01060042				1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	DEPO	Overv†king av avrenning fra landdeponi	Nyrstar AS	Hardanger Milj?senter AS	CU	Kobber	7440-50-8	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6:2014-1	NS-EN ISO 17294-2:2016	2016-11-25 00:00:00		0	0	m	Ufiltrert		=	0.29		æg/l					1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	K	Kalium	7440-09-7	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2021-04-05 00:00:00		0	0	m	Ufiltrert		=	0.29		mg/l	439-2021-04070232				1		N	21577.8	6819750.7
079-58879	Hovedelv v. kraftstasjon							Ca										02.08.2022							0.29		mg/L									
079-58879	Hovedelv v. kraftstasjon							Ca										30.08.2022							0.29		mg/L									
079-58880	Kraftverk K2							Ca										20.05.2022							0.29		mg/L									
079-58880	Kraftverk K2							Ca										05.07.2022							0.29		mg/L									
079-58880	Kraftverk K2							Ca										18.10.2022							0.29		mg/L									
079-58880	Kraftverk K2							Ca										15.11.2022							0.29		mg/L									
079-58882	Ved Dale							Ca										06.12.2022							0.29		mg/L									
079-58881	Siplo. sideelv							K										06.05.2022							0.29		mg/L									
079-58881	Siplo. sideelv							K										01.11.2022							0.29		mg/L									
079-58882	Ved Dale							K										06.05.2022							0.29		mg/L									
079-58882	Daleelva ved Dale		Elv	ANNE	Annet	Vassomr†de Ytre Sogn	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2017-10-19 00:00:00				m	Ufiltrert		=	0.30		mg/l	17_8263_  4	0.025	0.05		1	Daleelva ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-02-19 00:00:00				m	Ufiltrert		=	0.30		mg/l	18_1493_  3	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2017-09-11 00:00:00				m	Ufiltrert		=	0.30		mg/l	17_7163_  3	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2016-08-22 00:00:00				m	Ufiltrert		=	0.30		mg/l	16_5383_  3	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	ANNE	Annet	Vassomr†de Ytre Sogn	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-10-18 00:00:00				m	Ufiltrert		=	0.30		mg/l	18_9037_  7	0.025	0.05		1	Daleelva ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2021-01-17 00:00:00		0	0	m	Ufiltrert		=	0.30		mg/l	439-2021-01190005				1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2016-08-08 00:00:00				m	Ufiltrert		=	0.30		mg/l	16_5032_  4	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2008-08-18 00:00:00				m	Ufiltrert		=	0.30		mg/l	08_3913_  3	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2008-07-21 00:00:00				m	Ufiltrert		=	0.30		mg/l	08_3409_  3	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-03-05 00:00:00				m	Ufiltrert		=	0.30		mg/l	18_1841_  2	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2020-07-06 00:00:00				m	Ufiltrert		=	0.30		mg/l	20_6590_  2	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2022-02-05 00:00:00		0	0	m	Ufiltrert		=	0.30		mg/l	439-2021-12070084				1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2021-01-31 00:00:00		0	0	m	Ufiltrert		=	0.30		mg/l	439-2021-02020046				1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2010-11-29 00:00:00				m	Ufiltrert		=	0.30		øC	10_5941_  6				1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2009-01-19 00:00:00				m	Ufiltrert		=	0.30		øC	09_ 301_  6				1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2009-02-02 00:00:00				m	Ufiltrert		=	0.30		øC	09_ 571_  6				1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2009-12-14 00:00:00				m	Ufiltrert		=	0.30		øC	09_7116_  6				1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2010-02-15 00:00:00				m	Ufiltrert		=	0.30		øC	10_ 695_  6				1	Ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	TEMP	Temperatur		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2010-12-27 00:00:00				m	Ufiltrert		=	0.30		øC	10_6322_  3				1	Ved utl?p	N	21577.8	6819750.7
079-28413	Dalelva i H?yanger. utl?p		Elv	ANNE	Annet	Fylkesmannen i Sogn og Fjordane	Eurofins AS	TURB	Turbiditet		VF	Ferskvann	0	Artsuavhengig	UKJENT	UKJENT	2008-08-12 00:00:00				m	Ufiltrert		=	0.30		FNU					1		N	21564.9501	6819751.69
079-28413	Dalelva i H?yanger. utl?p		Elv	ANNE	Annet	Vassomr†de Ytre Sogn	VestfoldLAB AS	TURB	Turbiditet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7027 K6	2018-06-14 00:00:00				m	Ufiltrert		=	0.30		FNU	18_5011_  1	0.025	0.05		1	Daleelva i H?yanger. utl?	N	21564.9501	6819751.69
079-58879	Hovedelv v. kraftstasjon							Ca										01.11.2022							0.30		mg/L									
079-58880	Kraftverk K2							Ca										15.02.2022							0.30		mg/L									
079-58880	Kraftverk K2							Ca										30.08.2022							0.30		mg/L									
079-58880	Kraftverk K2							Ca										29.11.2022							0.30		mg/L									
079-58883	Ved utl?p							Ca										22.12.2022							0.30		mg/L									
079-58878	Gautingsdalelva							Mg										04.10.2022							0.30		mg/L									
079-58879	Hovedelv v. kraftstasjon							TOC										31.05.2022							0.30		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2020-07-19 00:00:00				m	Ufiltrert		=	0.31		mg/l	20_6862_  3	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-02-19 00:00:00				m	Ufiltrert		=	0.31		mg/l	18_1493_  1	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-10-08 00:00:00				m	Ufiltrert		=	0.31		mg/l	18_8787_  5	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2020-09-21 00:00:00				m	Ufiltrert		=	0.31		mg/l	439-2020-09230071				1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2021-01-17 00:00:00		0	0	m	Ufiltrert		=	0.31		mg/l	439-2021-01190008				1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	DEPO	Overv†king av avrenning fra landdeponi	Nyrstar AS	Hardanger Milj?senter AS	PB	Bly	7439-92-1	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6:2014-1	NS-EN ISO 17294-2:2016	2016-11-25 00:00:00		0	0	m	Ufiltrert		=	0.31		æg/l					1		N	23022.8	6820695.9
079-58883	Ved utl?p							Ca										02.08.2022							0.31		mg/L									
079-58883	Ved utl?p							Ca										06.12.2022							0.31		mg/L									
079-58880	Kraftverk K2							TOC										02.08.2022							0.31		mg/L									
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-07-02 00:00:00				m	Ufiltrert		=	0.32		mg/l	18_5858_  5	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2019-10-07 00:00:00				m	Ufiltrert		=	0.32		mg/l	19_9632_  4	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-07-30 00:00:00				m	Ufiltrert		=	0.32		mg/l	18_6458_  2	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2017-07-03 00:00:00				m	Ufiltrert		=	0.32		mg/l	17_5128_  6	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2017-08-28 00:00:00				m	Ufiltrert		=	0.32		mg/l	17_6676_  6	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2016-11-14 00:00:00				m	Ufiltrert		=	0.32		mg/l	16_7871_  2	0.025	0.05		1	H?yanger. ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2020-10-05 00:00:00				m	Ufiltrert		=	0.32		mg/l	439-2020-10060125				1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2017-08-14 00:00:00				m	Ufiltrert		=	0.32		mg/l	17_6317_  1	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2017-10-09 00:00:00				m	Ufiltrert		=	0.32		mg/l	17_7934_  6	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-02-26 00:00:00				m	Ufiltrert		=	0.32		mg/l	18_1648_  4	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2019-01-07 00:00:00				m	Ufiltrert		=	0.32		mg/l	19_ 231_  3	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2020-07-27 00:00:00				m	Ufiltrert		=	0.32		mg/l	20_7032_  2	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2021-11-28 00:00:00		0	0	m	Ufiltrert		=	0.32		mg/l	439-2021-11300124				1		N	21577.8	6819750.7
079-58883	Daleelva ved utl?p		Elv	DEPO	Overv†king av avrenning fra landdeponi	Nyrstar AS	Hardanger Milj?senter AS	CU	Kobber	7440-50-8	VF	Ferskvann	0	Artsuavhengig	NS-ISO 5667-6:2014-1	NS-EN ISO 17294-2:2016	2018-06-15 00:00:00		0	0	m	Ufiltrert		=	0.32		æg/l					1		N	21577.8	6819750.7
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	K	Kalium	7440-09-7	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2021-04-05 00:00:00		0	0	m	Ufiltrert		=	0.32		mg/l	439-2021-04070230				1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	K	Kalium	7440-09-7	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2021-09-22 00:00:00		0	0	m	Ufiltrert		=	0.32		mg/l	439-2021-09240079				1		N	21577.8	6819750.7
079-28413	Dalelva i H?yanger. utl?p		Elv	ANNE	Annet	Vassomr†de Ytre Sogn	VestfoldLAB AS	TURB	Turbiditet		VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7027 K6	2018-08-23 00:00:00				m	Ufiltrert		=	0.32		FNU	18_7127_  8	0.025	0.05		1	Daleelva i H?yanger. utl?	N	21564.9501	6819751.69
079-58882	Ved Dale							Ca										15.11.2022							0.32		mg/L									
079-28413	Dalelva i H?yanger. utl?p		Elv	ANNE	Annet	Vassomr†de Ytre Sogn	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2018-06-14 00:00:00				m	Ufiltrert		=	0.33		mg/l	18_5011_  1	0.025	0.05		1	Daleelva i H?yanger. utl?	N	21564.9501	6819751.69
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2009-11-16 00:00:00				m	Ufiltrert		=	0.33		mg/l	09_6517_  6	0.025	0.05		1	Ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	ANNE	Annet	Vassomr†de Ytre Sogn	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2017-06-19 00:00:00				m	Ufiltrert		=	0.33		mg/l	17_4702_  2	0.025	0.05		1	Daleelva ved Dale	N	23022.8	6820695.9
079-58882	Daleelva ved Dale		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	Eurofins Environment Testing Norway AS (Moss)	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 17294-2:2016	2020-10-18 00:00:00				m	Ufiltrert		=	0.33		mg/l	439-2020-10200107				1		N	23022.8	6820695.9
079-58883	Daleelva ved utl?p		Elv	KALK	Tiltaksoverv†king i kalkede laksevassdrag	Milj?direktoratet	VestfoldLAB AS	Ca	Kalsium	7440-70-2	VF	Ferskvann	0	Artsuavhengig	UKJENT	NS-EN ISO 7980	2016-06-27 00:00:00				m	Ufiltrert		=	0.33		mg/l	16_4289_  1	0.025	0.05		1	Ved utl?p	N	21577.8	6819750.7
